0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-405.7430114746094,163.31700134277344,-57.25704574584961,16.46949577331543,37.43720626831055,-40.24052047729492,-19.622127532958984,-9.549572944641113,-42.016414642333984,-21.10686492919922,-18.608205795288086,-38.2306022644043,-13.429265022277832,-8.915059089660645,-26.01142692565918,-7.956615924835205,-2.7907660007476807,-16.37493133544922,-8.592955589294434,-8.940693855285645,-16.377607345581055,-7.972025394439697,-9.630745887756348,-14.342208862304688,-5.477602005004883,-6.5632147789001465,-10.799213409423828,-4.612765312194824,-4.194150924682617,-4.614438533782959,-0.9999492764472961,-3.817420244216919,-3.6471099853515625,-0.9136047959327698,-6.235758304595947,-7.2532196044921875,-3.4970200061798096,-5.595694065093994,-4.028408527374268,0.7374455332756042,0
-353.8070373535156,159.4272003173828,-68.7803955078125,12.962935447692871,35.03225326538086,-42.72727584838867,-18.65091323852539,-11.74148178100586,-42.165889739990234,-15.21376895904541,-17.157154083251953,-38.21037673950195,-8.979571342468262,-8.099322319030762,-27.15542221069336,-6.212899208068848,-3.5588769912719727,-16.411123275756836,-4.135011196136475,-7.9181318283081055,-18.90851402282715,-8.41007137298584,-9.558871269226074,-13.67635440826416,-1.7611193656921387,-0.40905091166496277,-4.739382743835449,-3.749509334564209,-8.109411239624023,-5.471480369567871,1.7545639276504517,-2.0464539527893066,-2.3777801990509033,0.026409341022372246,-6.98352575302124,-9.436646461486816,-6.77526330947876,-8.588701248168945,-7.602759838104248,-5.367873191833496,0
-353.46099853515625,150.09259033203125,-79.99951171875,17.802663803100586,43.38644027709961,-40.24802017211914,-16.24515151977539,-12.857470512390137,-46.40523910522461,-15.133393287658691,-15.291061401367188,-36.42432403564453,-4.624413013458252,-4.386322021484375,-25.644575119018555,-4.789123058319092,-3.7382431030273438,-18.968353271484375,-6.313490390777588,-7.542175769805908,-17.697322845458984,-10.32789421081543,-13.254778861999512,-16.390268325805664,-7.224856376647949,-8.155674934387207,-7.825984001159668,-2.8188600540161133,-7.445711135864258,-4.400512218475342,2.446729898452759,-4.037042617797852,-5.427820682525635,-1.264051079750061,-6.545947551727295,-10.127854347229004,-9.425942420959473,-10.436902046203613,-7.983134746551514,-3.642357587814331,0
-377.27520751953125,155.6782989501953,-59.75944900512695,15.394402503967285,30.903858184814453,-43.42989730834961,-14.191985130310059,-7.5888142585754395,-43.76167297363281,-17.13897705078125,-15.291640281677246,-39.79710388183594,-11.42025375366211,-5.4857964515686035,-27.64447784423828,-7.91383171081543,1.7012370824813843,-15.507534980773926,-10.12631607055664,-5.297582626342773,-11.893285751342773,-9.113936424255371,-10.853878021240234,-12.149038314819336,-6.08378267288208,-9.564867973327637,-9.910134315490723,-3.3472557067871094,-7.885072231292725,-9.131507873535156,-3.3661484718322754,-6.793680191040039,-6.827686786651611,-0.9435620903968811,-2.416443109512329,-0.5844001173973083,6.057433605194092,6.306957721710205,6.403663158416748,7.224342346191406,0
-369.34527587890625,154.31199645996094,-75.03021240234375,19.88228988647461,36.912532806396484,-48.171207427978516,-15.989690780639648,-8.745980262756348,-43.309383392333984,-11.098857879638672,-13.797410011291504,-41.01962661743164,-9.269959449768066,-5.384353160858154,-27.199134826660156,-7.422387599945068,-3.342020273208618,-16.270353317260742,-5.02663516998291,-6.566544055938721,-14.537690162658691,-7.070990085601807,-11.396854400634766,-13.946805000305176,-5.22197961807251,-8.863933563232422,-8.746855735778809,-2.890782594680786,-10.064759254455566,-9.048282623291016,-1.1032336950302124,-8.03414249420166,-10.6053466796875,-3.3032233715057373,-4.403368949890137,-7.363527297973633,-5.275066375732422,-0.9466935992240906,6.048385143280029,11.684500694274902,0
-358.76214599609375,150.4334716796875,-80.83152770996094,18.89504623413086,39.03536605834961,-45.28739929199219,-12.936408996582031,-8.61044692993164,-46.358463287353516,-15.0188570022583,-17.778104782104492,-43.59689712524414,-9.335071563720703,-3.9675936698913574,-24.466812133789062,-3.3473830223083496,-0.43714866042137146,-16.285749435424805,-6.2961320877075195,-7.737135410308838,-16.44335174560547,-10.545446395874023,-15.933364868164062,-16.681041717529297,-3.839426040649414,-6.727699279785156,-9.458234786987305,-3.2051563262939453,-7.505354404449463,-7.449742794036865,-0.959216296672821,-4.610973358154297,-6.121744632720947,-4.322523593902588,-7.232434272766113,-4.890332221984863,-0.8919852375984192,0.8794620633125305,7.271840572357178,10.326300621032715,0
-348.0740661621094,143.24729919433594,-70.53839874267578,20.51141357421875,40.11985397338867,-44.88707733154297,-20.372846603393555,-11.250730514526367,-45.74818801879883,-17.700098037719727,-14.848420143127441,-39.837337493896484,-11.706063270568848,-4.306515216827393,-24.476091384887695,-6.915706157684326,-1.0270609855651855,-14.484336853027344,-5.477054119110107,-7.565692901611328,-17.836118698120117,-8.951348304748535,-10.283658981323242,-14.020732879638672,-1.7791244983673096,-2.948669672012329,-9.69853401184082,-3.4701480865478516,-4.063286781311035,-5.944231986999512,0.33213862776756287,-1.622618556022644,-5.239908695220947,-2.9826090335845947,-6.165943622589111,-9.088356018066406,-6.842434406280518,-6.104854106903076,-3.723694086074829,-0.6930767297744751,0
-355.8988342285156,156.25987243652344,-75.48247528076172,13.353935241699219,35.785831451416016,-45.90032958984375,-17.456932067871094,-8.724377632141113,-44.3457145690918,-16.520883560180664,-14.951441764831543,-38.56316375732422,-9.709820747375488,-5.8039679527282715,-26.7004337310791,-7.6318840980529785,-2.927488327026367,-16.54646110534668,-5.711477756500244,-6.240956783294678,-15.206921577453613,-6.807648181915283,-9.424195289611816,-14.746864318847656,-5.770323276519775,-5.917287826538086,-7.633007049560547,-2.3423359394073486,-5.724803447723389,-5.562399387359619,0.5931155681610107,-3.1319057941436768,-4.9341864585876465,-2.5134835243225098,-7.222604274749756,-8.862214088439941,-6.736550807952881,-9.073725700378418,-8.122783660888672,-3.3801822662353516,0
-363.01983642578125,174.61099243164062,-94.30730438232422,16.548625946044922,42.45223617553711,-50.28941345214844,-14.224381446838379,-10.248709678649902,-49.74519348144531,-9.840424537658691,-13.192010879516602,-44.77985763549805,-7.754225254058838,-3.623283624649048,-26.738563537597656,-3.362999677658081,-3.418283700942993,-19.586774826049805,-3.6774587631225586,-7.797858238220215,-19.547386169433594,-6.820855617523193,-8.963001251220703,-13.313236236572266,-3.980775833129883,-9.117173194885254,-9.913847923278809,-1.6037330627441406,-8.768649101257324,-7.950660228729248,2.312075138092041,-4.389127731323242,-9.082145690917969,-4.152770519256592,-5.498458385467529,-5.918451309204102,-6.468916416168213,-10.035714149475098,-4.987660884857178,1.419610857963562,0
-353.9512023925781,175.50413513183594,-87.5455322265625,18.070148468017578,40.535369873046875,-52.46528244018555,-15.833414077758789,-7.532689094543457,-48.890586853027344,-15.26345443725586,-14.455077171325684,-41.949859619140625,-9.706223487854004,-7.311100959777832,-31.085119247436523,-9.084502220153809,-3.295807123184204,-16.961149215698242,-6.463214874267578,-10.097012519836426,-19.661975860595703,-10.33742904663086,-11.916459083557129,-12.768754959106445,-3.3012492656707764,-7.865927696228027,-9.377706527709961,-2.8063507080078125,-7.0001540184021,-5.746933460235596,0.3585558831691742,-3.6369216442108154,-3.4176831245422363,-1.9902408123016357,-8.372817039489746,-8.548389434814453,-6.157009124755859,-7.110379219055176,-1.5725834369659424,5.7067461013793945,0
-370.6470642089844,155.08230590820312,-65.90319061279297,15.462197303771973,35.59318923950195,-43.25846481323242,-18.2393741607666,-11.636679649353027,-46.95326614379883,-18.532142639160156,-15.451946258544922,-41.44111251831055,-11.806200981140137,-0.6988952159881592,-23.812217712402344,-10.574609756469727,-0.6575171947479248,-13.55965518951416,-10.391209602355957,-8.844657897949219,-12.377357482910156,-6.326671123504639,-9.957350730895996,-13.471050262451172,-5.304168701171875,-7.151709079742432,-10.444016456604004,-3.8811216354370117,-3.602905035018921,-5.499111175537109,-3.43890643119812,-5.8282647132873535,-8.326197624206543,-9.465806007385254,-11.059395790100098,-7.164609432220459,-4.562770843505859,-6.945107936859131,-3.784264087677002,2.324284076690674,0
-333.6422119140625,154.8130645751953,-88.48794555664062,17.556791305541992,38.96511459350586,-52.35190200805664,-16.624248504638672,-7.787320613861084,-50.23736572265625,-19.591772079467773,-17.15035057067871,-41.08848190307617,-7.08397912979126,-2.4130167961120605,-24.24756622314453,-3.675654411315918,-1.8558006286621094,-18.47198486328125,-7.967222213745117,-9.551127433776855,-16.04560089111328,-5.811960697174072,-11.931051254272461,-16.546693801879883,-5.446041584014893,-10.23483943939209,-12.886739730834961,-1.4423613548278809,-2.439826250076294,-4.079124927520752,1.3712626695632935,-1.7599644660949707,-3.5071825981140137,-2.5524284839630127,-7.056246757507324,-7.022242546081543,-6.657979488372803,-10.14526081085205,-6.463817119598389,-1.7203876972198486,0
-384.7774353027344,192.4748992919922,-88.70516204833984,2.179473638534546,29.267698287963867,-45.68301010131836,-9.006613731384277,-6.2992167472839355,-46.708251953125,-15.928672790527344,-13.013980865478516,-31.019044876098633,-1.7179099321365356,-6.4883131980896,-23.561805725097656,0.8968634605407715,-7.363802433013916,-27.071945190429688,-7.113096237182617,-7.284601211547852,-20.084692001342773,-7.106246471405029,-5.393801212310791,-11.961199760437012,-6.089897632598877,-6.6346588134765625,-6.9541916847229,-1.9648891687393188,-3.6194677352905273,-2.9747793674468994,-3.4033257961273193,-9.290081977844238,-7.391265869140625,-7.033143520355225,-11.706221580505371,-8.213210105895996,-5.748507976531982,-2.299118995666504,13.2228422164917,24.82777976989746,0
-355.6314392089844,143.85733032226562,-55.99175262451172,14.75261116027832,33.46088790893555,-39.746028900146484,-24.28591537475586,-15.581838607788086,-39.45783996582031,-19.569496154785156,-21.068056106567383,-34.13095474243164,-6.539063930511475,-6.1151123046875,-22.558382034301758,-3.321139335632324,0.0022248553577810526,-13.185870170593262,-4.094259738922119,-4.993181228637695,-14.788677215576172,-8.5209321975708,-8.132018089294434,-10.782404899597168,-3.9547486305236816,-3.452842950820923,-3.3255650997161865,-0.014467239379882812,-4.572441577911377,-4.13351583480835,1.2105835676193237,-2.474167585372925,-4.288710117340088,-3.078857421875,-8.116177558898926,-10.297896385192871,-9.109864234924316,-10.407814025878906,-8.75976276397705,-5.15510368347168,0
-350.87646484375,156.07528686523438,-77.84580993652344,15.893592834472656,42.06559753417969,-42.58794403076172,-20.549970626831055,-11.98058795928955,-42.217864990234375,-17.904748916625977,-24.452199935913086,-44.905879974365234,-10.08409595489502,-7.963464260101318,-28.129383087158203,-4.204982280731201,-1.0982599258422852,-18.810901641845703,-6.912770748138428,-6.0393595695495605,-15.440069198608398,-6.447943210601807,-8.499876976013184,-13.025251388549805,-4.777871131896973,-10.290162086486816,-14.030245780944824,-3.6851563453674316,-5.5042314529418945,-7.327141761779785,0.8630509376525879,-2.3834757804870605,-7.470059871673584,-3.7090792655944824,-4.4055280685424805,-5.447477340698242,-1.2041044235229492,2.911973476409912,7.976194858551025,10.29365062713623,0
-359.5259704589844,153.1498260498047,-63.636390686035156,12.558101654052734,34.98501968383789,-39.723838806152344,-19.336944580078125,-11.60569953918457,-41.290794372558594,-18.164216995239258,-18.517614364624023,-37.36689376831055,-7.549455165863037,-2.1815738677978516,-22.459232330322266,-5.812191009521484,0.2479274570941925,-13.74708366394043,-6.1871137619018555,-4.103823184967041,-13.180371284484863,-11.30627727508545,-13.081184387207031,-13.025175094604492,-4.342310905456543,-5.79542350769043,-6.5895280838012695,0.556341290473938,-0.4017443060874939,-1.7783085107803345,-0.12883159518241882,-4.372841835021973,-4.687254428863525,-2.6550936698913574,-7.486145973205566,-9.5087308883667,-8.682751655578613,-10.358362197875977,-8.35966968536377,-4.917691230773926,0
-352.9878845214844,166.12644958496094,-61.87436294555664,18.30711555480957,38.05467987060547,-39.3344841003418,-20.072845458984375,-13.10576343536377,-42.184749603271484,-16.537961959838867,-14.766643524169922,-33.97998046875,-5.691056728363037,-1.2562284469604492,-21.118038177490234,-4.700720310211182,0.11227976530790329,-12.183053970336914,-1.0644235610961914,0.8195042610168457,-10.781307220458984,-9.435826301574707,-11.548510551452637,-12.583061218261719,-3.533417224884033,-3.853632926940918,-4.2655768394470215,2.934943199157715,0.8128845691680908,-2.439789295196533,0.7135030627250671,-0.16217829287052155,-1.4779478311538696,-2.3699893951416016,-6.015057563781738,-6.487313270568848,-7.8627800941467285,-11.314559936523438,-9.272014617919922,-6.933045387268066,0
-362.80462646484375,140.06069946289062,-61.89449691772461,12.004538536071777,40.375831604003906,-29.99494743347168,-21.2733211517334,-17.377145767211914,-40.25160217285156,-18.569581985473633,-22.010820388793945,-36.82029724121094,-4.382851600646973,-0.33038124442100525,-21.596572875976562,-5.699422359466553,0.005231002811342478,-13.118441581726074,-5.7743353843688965,-4.908869743347168,-11.916688919067383,-6.568753242492676,-9.490949630737305,-11.695537567138672,-2.727565288543701,-7.684425354003906,-14.064952850341797,-6.592933654785156,-6.4704694747924805,-8.424877166748047,-2.270472526550293,-3.7454347610473633,-8.22353744506836,-5.764439105987549,-6.284584999084473,-8.386056900024414,-3.8111555576324463,3.501755475997925,8.323078155517578,10.391508102416992,0
-383.84588623046875,160.2044219970703,-62.703041076660156,10.169591903686523,35.57701873779297,-31.367630004882812,-21.94127082824707,-18.629159927368164,-40.89306640625,-16.126140594482422,-15.308450698852539,-30.732820510864258,-4.642056941986084,-4.804886817932129,-23.99068832397461,-3.4418272972106934,2.3353309631347656,-13.977531433105469,-4.5286688804626465,-0.8568378686904907,-12.742143630981445,-10.137495040893555,-7.835646629333496,-7.831120014190674,-0.8875795006752014,-4.072633743286133,-7.409797191619873,0.14998303353786469,-0.5653136372566223,-3.737217664718628,0.4315764605998993,-2.4090709686279297,-7.80291748046875,-6.438220024108887,-7.099640846252441,-9.178689956665039,-7.978755474090576,-7.444157600402832,-8.338349342346191,-7.7797346115112305,0
-368.8900451660156,167.1990509033203,-93.22410583496094,23.740861892700195,48.896873474121094,-46.91453552246094,-19.256357192993164,-15.532901763916016,-47.429931640625,-9.565716743469238,-15.223551750183105,-39.97026824951172,-0.3387652039527893,-0.5362566113471985,-26.837078094482422,-2.9750444889068604,-0.5467778444290161,-17.671720504760742,-4.890706539154053,-5.838475227355957,-13.676263809204102,-5.559144020080566,-12.172628402709961,-13.712240219116211,-0.8056269288063049,-6.726724147796631,-10.928050994873047,-1.896715760231018,-4.372546672821045,-5.543957233428955,-1.0115845203399658,-5.6895976066589355,-7.246264934539795,-5.9040679931640625,-11.304502487182617,-12.569263458251953,-10.164015769958496,-9.625093460083008,-7.055710792541504,-2.4425978660583496,0
-350.22613525390625,167.13931274414062,-93.0055923461914,17.171525955200195,47.84710693359375,-46.840087890625,-20.564876556396484,-13.139729499816895,-48.381385803222656,-15.187082290649414,-16.685134887695312,-40.12261199951172,-3.9361345767974854,-1.6634242534637451,-23.96307945251465,-0.9349086284637451,1.6882402896881104,-13.374300956726074,-1.2012238502502441,-4.156721115112305,-13.236802101135254,-6.054358005523682,-13.830281257629395,-16.131729125976562,-2.8342084884643555,-7.54643440246582,-9.904269218444824,0.31202268600463867,-2.8888256549835205,-4.761856555938721,0.03985856473445892,-4.899411678314209,-7.304868698120117,-6.250979423522949,-9.963271141052246,-9.244565963745117,-9.610640525817871,-13.442963600158691,-10.617855072021484,-7.220048427581787,0
-362.9228820800781,154.8751678466797,-62.82851028442383,13.732439994812012,34.557586669921875,-39.23469924926758,-17.98955726623535,-14.677294731140137,-44.8308219909668,-17.52691078186035,-19.973379135131836,-41.268001556396484,-7.730210781097412,-1.2800809144973755,-23.153512954711914,-5.228627681732178,1.0026274919509888,-15.076733589172363,-8.911224365234375,-6.637001037597656,-12.288533210754395,-7.445953845977783,-11.474198341369629,-13.16913890838623,-2.4254868030548096,-4.510104656219482,-8.908279418945312,-2.0825774669647217,-1.3444210290908813,-3.2852821350097656,-1.83869206905365,-4.524231433868408,-6.074018955230713,-6.913938045501709,-10.560053825378418,-9.493416786193848,-7.617486476898193,-8.342914581298828,-5.631141662597656,-4.044095039367676,0
-388.9757080078125,165.8671875,-71.05223846435547,10.126670837402344,38.644317626953125,-39.34623336791992,-21.019367218017578,-13.41988754272461,-41.01081085205078,-17.201101303100586,-21.163196563720703,-37.818790435791016,-4.896949291229248,-5.973241329193115,-28.28754234313965,-8.191720962524414,-6.632956504821777,-20.587142944335938,-5.722824573516846,-6.7434983253479,-17.412826538085938,-5.421385288238525,-6.884670734405518,-15.172364234924316,-5.588447093963623,-5.724733352661133,-10.223795890808105,-2.8424510955810547,-4.3373565673828125,-8.07753849029541,-2.4296600818634033,-4.216551303863525,-8.691720962524414,-5.512510776519775,-5.370315074920654,-9.537117958068848,-11.43742561340332,-8.336379051208496,0.3806133568286896,9.735773086547852,0
-345.19049072265625,181.92886352539062,-76.31056213378906,9.97197151184082,37.464595794677734,-38.070560455322266,-18.910202026367188,-23.60662078857422,-53.07331848144531,-16.35895347595215,-20.044919967651367,-46.7115478515625,-12.218218803405762,-4.205394744873047,-26.048673629760742,-8.492530822753906,-1.1850827932357788,-12.43257999420166,-4.537930011749268,-5.113523960113525,-10.963802337646484,-6.787256717681885,-11.843171119689941,-11.548399925231934,-4.975512504577637,-11.944975852966309,-9.968256950378418,-0.9456416964530945,-6.725237846374512,-4.187672138214111,6.695798873901367,3.217406749725342,2.5581297874450684,9.39958667755127,6.431446552276611,1.309632658958435,0.7060574889183044,0.07038747519254684,0.39504313468933105,0.38734301924705505,0
-335.0196838378906,152.4722137451172,-72.52169799804688,11.731120109558105,41.79422378540039,-29.952795028686523,-18.12548828125,-22.338560104370117,-47.28695297241211,-14.77291202545166,-18.097457885742188,-39.87348556518555,-7.422750473022461,-3.192927360534668,-24.08679962158203,-6.675771236419678,-2.398017406463623,-13.87270450592041,-3.963160753250122,-5.456884384155273,-10.9967679977417,-1.1438578367233276,-5.515239715576172,-9.999356269836426,-2.912001132965088,-11.01513385772705,-14.272256851196289,-2.906594753265381,-6.3767547607421875,-9.778040885925293,-0.582023561000824,-2.116128444671631,-7.78690767288208,-5.302358627319336,-3.72037672996521,-1.6436240673065186,1.1555747985839844,2.614253282546997,7.701292514801025,10.175025939941406,0
